time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Long1,Long2,Long3,Long4,Short
2015-09-22,226.15,231.96,223.12,230.42,252.51585585585588,275.0342285714284,440.05476571428545,550.0684571428568,825.1026857142851,1375.171142857142,2200.273828571427,3575.4449714285693,5775.718799999996,196.45302040816316,171.89639285714273,137.5171142857142,105.78239560439553,0,0,0,0,0
2015-09-23,230.08,231.5,228,229.42,252.5737837837838,274.7653714285713,439.6245942857141,549.5307428571426,824.2961142857139,1373.8268571428566,2198.1229714285705,3571.949828571427,5770.072799999997,196.26097959183667,171.72835714285705,137.38268571428566,105.67898901098896,0,0,0,0,0
2015-09-24,229.42,235.52,228.89,233.86,252.65900900900903,274.49471428571417,439.1915428571427,548.9894285714283,823.4841428571425,1372.4735714285707,2195.9577142857133,3568.431285714284,5764.388999999997,196.0676530612244,171.55919642857134,137.24735714285708,105.57489010989006,0,0,0,0,0
2015-09-25,233.88,237.25,232.56,235.22,252.7511711711712,274.2101999999999,438.7363199999998,548.4203999999997,822.6305999999996,1371.0509999999995,2193.681599999999,3564.7325999999985,5758.414199999997,195.8644285714285,171.3813749999999,137.10509999999994,105.46546153846148,0,0,0,0,0
2015-09-26,235.14,235.67,233,233.81,252.85126126126127,273.86185714285693,438.1789714285711,547.7237142857139,821.5855714285708,1369.3092857142847,2190.8948571428555,3560.20414285714,5751.098999999996,195.61561224489782,171.16366071428558,136.93092857142847,105.33148351648343,0,0,0,0,0
2015-09-27,233.81,234.61,231.16,232.41,252.8894594594595,273.48585714285696,437.57737142857115,546.9717142857139,820.4575714285709,1367.4292857142848,2187.8868571428557,3555.31614285714,5743.202999999996,195.3470408163264,170.9286607142856,136.74292857142848,105.18686813186805,0,0,0,0,0
2015-09-28,232.4,239.68,231.69,239.14,252.98351351351357,273.1379999999998,437.0207999999997,546.2759999999996,819.4139999999994,1365.6899999999991,2185.1039999999985,3550.7939999999976,5735.897999999996,195.0985714285713,170.71124999999986,136.5689999999999,105.05307692307684,0,0,0,0,0
2015-09-29,239.14,240.56,235.09,236.94,253.06513513513517,272.78068571428554,436.4490971428569,545.5613714285711,818.3420571428567,1363.9034285714276,2182.2454857142843,3546.148914285712,5728.3943999999965,194.8433469387754,170.48792857142845,136.39034285714277,104.91564835164829,0,0,0,0,0
2015-09-30,236.78,238.27,234.67,236.2,253.12972972972977,272.37522857142835,435.80036571428536,544.7504571428567,817.125685714285,1361.8761428571418,2179.001828571427,3540.8779714285683,5719.879799999995,194.5537346938774,170.23451785714272,136.18761428571418,104.75970329670321,0,0,0,0,0
2015-10-01,235.87,239.44,235.01,237.15,253.1995495495496,271.93108571428553,435.08973714285685,543.8621714285711,815.7932571428566,1359.6554285714276,2175.4486857142842,3535.104114285712,5710.552799999996,194.23648979591826,169.95692857142845,135.96554285714276,104.58887912087904,0,0,0,0,0
2015-10-02,238,239.06,235,237.77,253.2547747747748,271.45791428571414,434.3326628571426,542.9158285714283,814.3737428571424,1357.2895714285708,2171.663314285713,3528.9528857142836,5700.616199999997,193.89851020408153,169.66119642857132,135.72895714285707,104.40689010989006,0,0,0,0,0
2015-10-03,237.77,239.86,236.3,238.95,253.3165765765766,271.01342857142845,433.62148571428554,542.0268571428569,813.0402857142853,1355.0671428571422,2168.1074285714276,3523.17457142857,5691.281999999997,193.5810204081632,169.38339285714278,135.50671428571422,104.23593406593402,0,0,0,0,0
2015-10-04,239.06,239.98,237.62,238.6,253.34072072072073,270.5981428571427,432.95702857142834,541.1962857142854,811.7944285714282,1352.9907142857135,2164.7851428571416,3517.7758571428553,5682.560999999997,193.28438775510193,169.12383928571418,135.29907142857135,104.07620879120873,0,0,0,0,0
2015-10-05,238.6,240.85,236.1,240.84,253.2573873873874,270.1901142857141,432.3041828571426,540.3802285714282,810.5703428571424,1350.9505714285706,2161.520914285713,3512.4714857142835,5673.992399999996,192.99293877551008,168.86882142857132,135.09505714285706,103.91927472527466,0,0,0,0,0
2015-10-06,240.85,248.19,239.52,246.57,253.2466666666667,269.77865714285696,431.6458514285712,539.5573142857139,809.3359714285709,1348.8932857142847,2158.2292571428557,3507.1225428571406,5665.351799999996,192.6990408163264,168.6116607142856,134.88932857142848,103.7610219780219,0,0,0,0,0
2015-10-07,246.79,247.65,242.3,243.2,253.19981981981985,269.3662857142856,430.98605714285696,538.7325714285712,808.0988571428568,1346.831428571428,2154.9302857142848,3501.7617142857125,5656.691999999997,192.4044897959183,168.3539285714285,134.6831428571428,103.60241758241753,0,0,0,0,0
2015-10-08,243.47,244.76,242.06,242.9,253.19261261261266,268.9711142857141,430.3537828571426,537.9422285714282,806.9133428571424,1344.8555714285706,2151.768914285713,3496.6244857142838,5648.393399999996,192.12222448979583,168.10694642857132,134.48555714285706,103.4504285714285,0,0,0,0,0
2015-10-09,243.29,244.95,242.16,244.48,253.19009009009014,268.56731428571413,429.70770285714264,537.1346285714283,805.7019428571424,1342.8365714285706,2148.538514285713,3491.3750857142836,5639.913599999997,191.83379591836726,167.85457142857132,134.28365714285707,103.29512087912082,0,0,0,0,0
2015-10-10,244.49,246.43,243,245.71,253.20873873873882,268.1777999999998,429.08447999999976,536.3555999999996,804.5333999999995,1340.8889999999992,2145.4223999999986,3486.311399999998,5631.733799999996,191.5555714285713,167.61112499999987,134.0888999999999,103.14530769230763,0,0,0,0,0
2015-10-11,245.71,248.5,244.53,248.05,253.22720720720727,267.8659999999999,428.58559999999983,535.7319999999997,803.5979999999996,1339.3299999999995,2142.927999999999,3482.2579999999984,5625.185999999997,191.33285714285705,167.4162499999999,133.93299999999994,103.02538461538457,0,0,0,0,0
2015-10-12,248.05,248.47,245.01,245.81,253.24585585585592,267.54299999999984,428.0687999999998,535.0859999999997,802.6289999999995,1337.7149999999992,2140.3439999999987,3478.058999999998,5618.402999999997,191.10214285714275,167.21437499999988,133.77149999999992,102.90115384615378,0,0,0,0,0
2015-10-13,245.81,250.89,242.82,249.73,253.33180180180187,267.2602571428569,427.6164114285711,534.5205142857138,801.7807714285707,1336.3012857142846,2138.0820571428553,3474.3833428571397,5612.4653999999955,190.90018367346923,167.03766071428555,133.63012857142846,102.7924065934065,0,0,0,0,0
2015-10-14,249.97,255.93,248.06,252.47,253.4263063063064,266.96679999999975,427.1468799999996,533.9335999999995,800.9003999999993,1334.8339999999987,2135.734399999998,3470.568399999997,5606.302799999995,190.69057142857127,166.85424999999984,133.48339999999988,102.67953846153836,0,0,0,0,0
2015-10-15,252.47,256.5,250.3,254.49,253.53000000000011,266.69391428571413,426.71026285714265,533.3878285714283,800.0817428571424,1333.4695714285706,2133.551314285713,3467.020885714284,5600.572199999997,190.4956530612244,166.68369642857132,133.34695714285706,102.57458241758235,0,0,0,0,0
2015-10-16,254.49,267,253.69,263.09,253.63702702702685,266.43074285714266,426.28918857142827,532.8614857142853,799.292228571428,1332.1537142857132,2131.4459428571413,3463.5996571428545,5595.045599999996,190.30767346938762,166.51921428571416,133.21537142857133,102.47336263736256,0,0,0,0,0
2015-10-17,263.09,273,260.8,270.07,253.8302702702701,266.2432285714284,425.9891657142855,532.4864571428568,798.7296857142852,1331.2161428571421,2129.9458285714272,3461.1619714285694,5591.107799999996,190.17373469387744,166.40201785714274,133.1216142857142,102.4012417582417,0,0,0,0,0
2015-10-18,270.04,271.17,260,261.05,253.87540540540522,266.0001142857141,425.6001828571426,532.0002285714282,798.0003428571424,1330.0005714285705,2128.000914285713,3458.0014857142837,5586.002399999997,190.00008163265295,166.25007142857132,133.00005714285706,102.3077362637362,0,0,0,0,0
2015-10-19,260.99,266.01,259.82,263.66,253.88585585585568,265.78774285714263,425.2603885714282,531.5754857142853,797.363228571428,1328.938714285713,2126.301942857141,3455.240657142854,5581.542599999995,189.8483877551019,166.11733928571414,132.89387142857132,102.22605494505486,0,0,0,0,0
2015-10-20,264.28,272.95,262.67,270.64,254.00315315315297,265.63328571428553,425.0132571428569,531.2665714285711,796.8998571428566,1328.1664285714278,2125.0662857142843,3453.232714285712,5578.298999999996,189.73806122448968,166.02080357142844,132.81664285714277,102.16664835164828,0,0,0,0,0
2015-10-21,270.3,272.69,264,267.89,254.12342342342325,265.4719428571427,424.75510857142837,530.9438857142854,796.4158285714282,1327.3597142857136,2123.7755428571418,3451.135257142855,5574.910799999997,189.62281632653054,165.9199642857142,132.73597142857136,102.10459340659335,0,0,0,0,0
2015-10-22,267.9,280.04,267.39,275.21,254.29720720720704,265.32825714285696,424.52521142857114,530.6565142857139,795.9847714285709,1326.6412857142848,2122.6260571428556,3449.2673428571406,5571.893399999996,189.52018367346926,165.8301607142856,132.66412857142848,102.0493296703296,0,0,0,0,0
2015-10-23,275.21,280.19,273.46,278.6,254.4629729729728,265.1807714285713,424.2892342857141,530.3615428571426,795.5423142857139,1325.9038571428564,2121.4461714285703,3447.3500285714267,5568.796199999997,189.41483673469378,165.73798214285705,132.59038571428565,101.99260439560435,0,0,0,0,0
2015-10-24,278.6,284,278.22,282.84,254.56513513513494,265.0220857142856,424.035337142857,530.0441714285712,795.0662571428568,1325.110428571428,2120.1766857142848,3445.287114285713,5565.463799999998,189.3014897959183,165.6388035714285,132.5110428571428,101.93157142857137,0,0,0,0,0
2015-10-25,283.03,296,282.2,283.96,254.70432432432412,264.83342857142844,423.7334857142855,529.6668571428569,794.5002857142854,1324.1671428571422,2118.6674285714275,3442.8345714285697,5561.501999999998,189.16673469387746,165.52089285714277,132.41671428571422,101.85901098901094,0,0,0,0,0
2015-10-26,283.96,286.99,279.25,286.9,254.89702702702687,264.6755428571427,423.48086857142835,529.3510857142854,794.0266285714281,1323.3777142857136,2117.4043428571417,3440.782057142855,5558.186399999997,189.05395918367338,165.42221428571418,132.33777142857136,101.79828571428565,0,0,0,0,0
2015-10-27,286.9,300,286.15,295.54,255.12144144144128,264.53311428571413,423.2529828571426,529.0662285714283,793.5993428571423,1322.6655714285707,2116.264914285713,3438.930485714284,5555.195399999997,188.9522244897958,165.3331964285713,132.26655714285707,101.74350549450543,0,0,0,0,0
2015-10-28,295.8,308.48,294.4,305.65,255.45234234234218,264.3641999999998,422.98271999999974,528.7283999999996,793.0925999999995,1321.820999999999,2114.9135999999985,3436.7345999999975,5551.648199999996,188.8315714285713,165.22762499999988,132.1820999999999,101.67853846153838,0,0,0,0,0
2015-10-29,305.67,319.6,301.7,314.82,255.71891891891875,264.21674285714266,422.7467885714283,528.4334857142853,792.650228571428,1321.0837142857133,2113.7339428571413,3434.817657142855,5548.551599999996,188.72624489795905,165.13546428571416,132.10837142857133,101.6218241758241,0,0,0,0,0
2015-10-30,314.95,334.05,313.5,328.65,256.0523423423422,264.09674285714266,422.5547885714283,528.1934857142853,792.290228571428,1320.4837142857132,2112.7739428571413,3433.2576571428544,5546.031599999996,188.64053061224476,165.06046428571415,132.04837142857133,101.57567032967025,0,0,0,0,0
2015-10-31,328.28,334.67,302.99,310.18,256.0490090090088,263.7657714285712,422.02523428571396,527.5315428571424,791.2973142857136,1318.8288571428561,2110.1261714285697,3428.955028571426,5539.081199999995,188.40412244897945,164.853607142857,131.8828857142856,101.44837362637354,0,0,0,0,0
2015-11-01,310.9,329.85,303.01,325.78,256.34720720720696,263.4939142857141,421.59026285714253,526.9878285714282,790.4817428571423,1317.4695714285704,2107.9513142857127,3425.420885714283,5533.372199999996,188.20993877551007,164.6836964285713,131.74695714285704,101.34381318681311,0,0,0,0,0
2015-11-02,325.78,369.02,320,361.74,257.01558558558537,263.38465714285695,421.41545142857115,526.7693142857139,790.1539714285709,1316.9232857142847,2107.0772571428556,3424.0005428571403,5531.077799999996,188.13189795918356,164.6154107142856,131.69232857142848,101.30179120879113,0,0,0,0,0
2015-11-03,361.26,420.77,360.4,404.06,258.082162162162,263.46199999999976,421.53919999999965,526.9239999999995,790.3859999999993,1317.3099999999988,2107.695999999998,3425.0059999999967,5532.701999999995,188.1871428571427,164.66374999999985,131.73099999999988,101.33153846153837,0,0,0,0,0
2015-11-04,404.55,502,368.11,408,259.25432432432416,263.5138285714283,421.6221257142853,527.0276571428566,790.5414857142848,1317.5691428571415,2108.1106285714263,3425.6797714285676,5533.790399999994,188.22416326530595,164.69614285714266,131.75691428571415,101.35147252747241,0,0,0,0,0
2015-11-05,407.99,448.79,364.37,385.5,260.20990990990975,263.5075714285712,421.612114285714,527.0151428571425,790.5227142857136,1317.5378571428562,2108.06057142857,3425.5984285714258,5533.658999999996,188.2196938775509,164.692232142857,131.7537857142856,101.34906593406585,0,0,0,0,0
2015-11-06,387.77,396.67,353.26,374.47,261.08990990990975,263.50639999999976,421.61023999999964,527.0127999999995,790.5191999999993,1317.5319999999988,2108.051199999998,3425.583199999997,5533.634399999995,188.218857142857,164.69149999999985,131.75319999999988,101.34861538461529,0,0,0,0,0
2015-11-07,374.41,392.82,371.07,383.53,262.0634234234233,263.5192571428569,421.630811428571,527.0385142857137,790.5577714285706,1317.5962857142845,2108.154057142855,3425.7503428571395,5533.904399999994,188.22804081632634,164.69953571428553,131.75962857142844,101.35356043956033,0,0,0,0,0
2015-11-08,383.62,390.47,366.18,372.65,262.90747747747736,263.5654857142855,421.7047771428568,527.130971428571,790.6964571428565,1317.8274285714274,2108.523885714284,3426.3513142857114,5534.875199999996,188.26106122448965,164.72842857142842,131.78274285714275,101.37134065934058,0,0,0,0,0
2015-11-09,372.86,386.79,360.54,377.9,263.8186486486485,263.6417714285712,421.8268342857139,527.2835428571424,790.9253142857135,1318.208857142856,2109.1341714285695,3427.3430285714253,5536.477199999995,188.315551020408,164.77610714285697,131.8208857142856,101.40068131868122,0,0,0,0,0
2015-11-10,378.02,381.44,323.63,336.8,264.3512612612611,263.59514285714266,421.7522285714283,527.1902857142853,790.7854285714279,1317.9757142857134,2108.7611428571413,3426.7368571428547,5535.497999999996,188.28224489795906,164.74696428571414,131.79757142857133,101.38274725274718,0,0,0,0,0
2015-11-11,335.02,341.41,294,309.91,264.6512612612611,263.4315428571427,421.4904685714283,526.8630857142854,790.2946285714281,1317.1577142857134,2107.4523428571415,3424.610057142855,5532.062399999996,188.16538775510193,164.64471428571417,131.71577142857134,101.31982417582411,0,0,0,0,0
2015-11-12,309.95,344.78,308.42,337.17,265.085135135135,263.3206285714284,421.3130057142855,526.6412571428568,789.9618857142852,1316.603142857142,2106.5650285714273,3423.1681714285696,5529.733199999997,188.08616326530603,164.57539285714276,131.6603142857142,101.27716483516477,0,0,0,0,0
2015-11-13,337,342,325,336.99,265.5194594594593,263.205257142857,421.12841142857127,526.410514285714,789.6157714285711,1316.0262857142852,2105.642057142856,3421.6683428571414,5527.310399999998,188.00375510204074,164.50328571428562,131.6026285714285,101.23279120879116,0,0,0,0,0
2015-11-14,336.98,356.1,325.45,333,265.87810810810794,263.10382857142844,420.9661257142855,526.2076571428569,789.3114857142853,1315.5191428571422,2104.8306285714275,3420.3497714285695,5525.1803999999975,187.9313061224489,164.43989285714275,131.55191428571422,101.19378021978017,0,0,0,0,0
2015-11-15,332.95,334.99,314.6,319.28,266.10324324324307,262.95897142857126,420.73435428571406,525.9179428571425,788.8769142857138,1314.7948571428562,2103.67177142857,3418.4666285714266,5522.138399999996,187.82783673469376,164.34935714285703,131.47948571428563,101.13806593406586,0,0,0,0,0
2015-11-16,319.29,332.25,315,330.83,266.43495495495483,262.827457142857,420.5239314285712,525.654914285714,788.482371428571,1314.1372857142849,2102.619657142856,3416.756942857141,5519.376599999997,187.73389795918357,164.2671607142856,131.4137285714285,101.08748351648346,0,0,0,0,0
2015-11-17,330.82,350.44,329,336.08,266.85144144144124,262.71485714285694,420.34377142857113,525.4297142857139,788.1445714285708,1313.5742857142848,2101.7188571428555,3415.29314285714,5517.011999999996,187.65346938775497,164.19678571428557,131.35742857142847,101.04417582417574,0,0,0,0,0
